24,59,23,0,0,0
24,74,26,6,0,0
24,44,27,0,0,0
24,24,34,0,0,0
24,79,34,19,0,0
24,40,45,0,0,0
24,51,45,0,0,0
24,51,50,0,0,0
25,89,2,114,3,0
25,51,19,0,0,0
25,59,22,0,0,0
25,30,23,0,0,0
25,49,23,0,0,0
25,27,34,0,0,0
25,47,34,0,0,0
25,57,34,0,0,0
25,74,34,1,0,0
25,93,34,159,3,0
25,61,45,0,0,0
25,58,49,0,0,0
25,59,49,0,0,0
25,41,50,0,0,0
26,40,2,0,0,0
26,88,2,102,2,0
26,29,15,0,0,0
26,58,22,0,0,0
26,27,23,0,0,0
26,50,26,0,0,0
26,23,34,0,0,0
26,37,34,0,0,0
26,48,34,0,0,0
26,39,45,0,0,0
26,52,45,0,0,0
26,42,50,0,0,0
26,49,50,0,0,0
27,51,2,0,0,0
27,90,2,119,3,0
27,39,22,0,0,0
27,37,23,0,0,0
27,42,23,0,0,0
27,57,23,0,0,0
27,40,29,0,0,0
27,52,29,0,0,0
27,41,34,0,0,0
27,35,44,0,0,0
27,30,45,0,0,0
27,60,45,0,0,0
27,29,49,0,0,0
27,30,49,0,0,0
27,36,49,0,0,0
27,40,49,0,0,0
27,44,49,0,0,0
27,104,50,275,1,0
28,98,2,213,6,0
28,50,15,0,0,0
28,39,19,0,0,0
28,45,19,0,0,0
28,36,23,0,0,0
28,41,23,0,0,0
28,105,23,1693,78,0
28,76,26,8,0,0
28,28,34,0,0,0
28,29,34,0,0,0
28,30,34,0,0,0
28,39,34,0,0,0
28,35,41,0,0,0
28,94,41,187,2,0
28,45,45,0,0,0
28,39,49,0,0,0
28,42,49,0,0,0
28,44,50,0,0,0
29,99,2,226,7,0
29,28,15,0,0,0
29,36,15,0,0,0
29,39,15,0,0,0
29,30,19,0,0,0
29,38,19,0,0,0
29,46,22,0,0,0
29,26,23,0,0,0
29,43,23,0,0,0
29,48,23,0,0,0
29,45,25,0,0,0
29,104,26,331,6,0
29,46,29,0,0,0
29,61,29,0,0,0
29,40,34,0,0,0
29,56,34,0,0,0
29,75,34,1,0,0
29,104,34,331,9,0
29,36,44,0,0,0
29,41,49,0,0,0
29,43,50,0,0,0
30,49,2,0,0,0
30,50,2,0,0,0
30,73,2,1,0,0
30,87,2,85,2,0
30,91,2,133,3,0
30,35,12,0,0,0
30,36,12,0,0,0
30,29,19,0,0,0
30,61,19,0,0,0
30,29,22,0,0,0
30,37,22,0,0,0
30,40,22,0,0,0
30,44,22,0,0,0
30,24,23,0,0,0
30,25,23,0,0,0
30,35,26,0,0,0
30,49,26,0,0,0
30,79,26,15,0,0
30,35,27,0,0,0
30,36,34,0,0,0
30,69,34,0,0,0
30,73,34,1,0,0
30,76,34,1,0,0
30,105,34,341,9,0
30,59,35,0,0,0
30,46,39,0,0,0
30,49,41,0,0,0
30,57,41,0,0,0
30,80,41,14,1,0
30,104,41,868,5,0
30,28,49,0,0,0
30,47,49,0,0,0
30,37,50,0,0,0
30,56,50,0,0,0
31,100,2,236,7,0
31,56,6,0,0,0
31,51,13,2,0,0
31,59,14,0,0,0
31,30,15,0,0,0
31,38,15,0,0,0
31,22,19,0,0,0
31,37,19,0,0,0
31,49,19,0,0,0
31,60,19,0,0,0
31,30,22,0,0,0
31,36,22,0,0,0
31,38,22,0,0,0
31,50,22,0,0,0
31,60,22,0,0,0
31,23,23,0,0,0
31,31,23,0,0,0
31,46,23,0,0,0
31,74,23,21,0,0
31,80,23,115,1,0
31,36,27,0,0,0
31,51,29,0,0,0
31,60,29,0,0,0
31,46,32,0,0,0
31,60,32,0,0,0
31,22,34,0,0,0
31,34,34,0,0,0
31,43,34,0,0,0
31,51,34,0,0,0
31,45,35,0,0,0
31,24,41,0,0,0
31,36,41,0,0,0
31,38,41,0,0,0
31,29,45,0,0,0
31,38,49,0,0,0
31,57,49,0,0,0
31,57,50,0,0,0
32,37,6,0,0,0
32,42,6,0,0,0
32,44,6,0,0,0
32,46,7,0,0,0
32,28,13,1,0,0
32,37,13,2,0,0
32,37,14,0,0,0
32,25,15,0,0,0
32,26,15,0,0,0
32,27,15,0,0,0
32,37,15,0,0,0
32,36,16,0,0,0
32,81,22,787,5,0
32,104,23,1647,70,0
32,41,26,0,0,0
32,103,26,331,6,0
32,39,29,0,0,0
32,52,32,0,0,0
32,25,34,0,0,0
32,26,34,0,0,0
32,31,34,0,0,0
32,42,34,0,0,0
32,45,34,0,0,0
32,58,34,0,0,0
32,81,34,28,0,0
32,40,41,0,0,0
32,51,41,0,0,0
32,32,45,0,0,0
32,37,45,0,0,0
32,38,45,0,0,0
32,27,49,0,0,0
32,35,49,0,0,0
32,37,49,0,0,0
32,46,49,0,0,0
32,49,49,0,0,0
32,38,50,0,0,0
33,92,2,142,3,0
33,97,2,191,7,0
33,43,6,0,0,0
33,50,12,0,0,0
33,29,13,1,0,0
33,51,14,0,0,0
33,58,14,0,0,0
33,22,15,0,0,0
33,24,15,0,0,0
33,35,15,0,0,0
33,52,21,1,0,0
33,22,22,0,0,0
33,28,22,0,0,0
33,31,22,0,0,0
33,41,22,0,0,0
33,42,22,0,0,0
33,47,22,0,0,0
33,48,22,0,0,0
33,57,22,0,0,0
33,22,23,0,0,0
33,56,23,0,0,0
33,81,23,137,1,0
33,51,27,0,0,0
33,30,32,0,0,0
33,39,32,0,0,0
33,45,32,0,0,0
33,46,34,0,0,0
33,30,35,0,0,0
33,37,35,0,0,0
33,38,35,0,0,0
33,39,35,0,0,0
33,60,35,0,0,0
33,52,39,0,0,0
33,28,41,0,0,0
33,37,41,0,0,0
33,39,41,0,0,0
33,41,41,0,0,0
33,56,41,0,0,0
33,22,45,0,0,0
33,33,45,0,0,0
33,22,49,0,0,0
33,23,49,0,0,0
33,26,49,0,0,0
33,31,49,0,0,0
33,52,50,0,0,0
34,74,2,1,0,0
34,75,2,1,0,0
34,93,2,147,3,0
34,101,2,247,7,0
34,41,6,0,0,0
34,50,6,0,0,0
34,51,6,0,0,0
34,52,7,0,0,0
34,34,12,0,0,0
34,44,13,2,0,0
34,28,14,0,0,0
34,29,14,0,0,0
34,38,14,0,0,0
34,39,14,0,0,0
34,44,14,0,0,0
34,60,14,0,0,0
34,23,15,0,0,0
34,42,15,0,0,0
34,57,15,0,0,0
34,45,17,0,0,0
34,33,19,0,0,0
34,76,19,16,0,0
34,46,21,1,0,0
34,27,22,0,0,0
34,34,23,0,0,0
34,106,23,1805,86,0
34,22,25,0,0,0
34,29,25,0,0,0
34,37,25,0,0,0
34,34,26,0,0,0
34,44,26,0,0,0
34,56,26,0,0,0
34,22,29,0,0,0
34,30,29,0,0,0
34,37,29,0,0,0
34,38,29,0,0,0
34,45,29,0,0,0
34,36,31,0,0,0
34,55,34,0,0,0
34,78,34,7,0,0
34,103,34,308,8,0
34,29,35,0,0,0
34,51,35,0,0,0
34,29,41,0,0,0
34,74,41,9,1,0
34,105,41,988,5,0
34,31,45,0,0,0
34,47,45,0,0,0
34,48,45,0,0,0
34,49,45,0,0,0
34,60,48,0,0,0
34,43,49,0,0,0
34,48,49,0,0,0
34,60,49,0,0,0
34,74,49,27,0,0
34,81,49,281,4,0
34,105,49,3555,169,0
34,106,49,3721,181,0
34,40,50,0,0,0
34,94,50,166,0,0
35,104,6,7128,290,0
35,49,12,0,0,0
35,51,12,0,0,0
35,22,13,0,0,0
35,25,13,1,0,0
35,27,13,1,0,0
35,36,13,2,0,0
35,39,13,2,0,0
35,22,14,0,0,0
35,30,14,0,0,0
35,36,14,0,0,0
35,52,14,0,0,0
35,31,15,0,0,0
35,41,15,0,0,0
35,43,15,0,0,0
35,58,15,0,0,0
35,59,15,0,0,0
35,35,16,0,0,0
35,32,19,0,0,0
35,36,19,0,0,0
35,47,19,0,0,0
35,48,19,0,0,0
35,82,19,89,0,0
35,83,19,107,0,0
35,22,21,0,0,0
35,26,22,0,0,0
35,32,22,0,0,0
35,43,22,0,0,0
35,49,22,0,0,0
35,52,22,0,0,0
35,70,23,2,0,0
35,73,23,18,0,0
35,76,23,54,0,0
35,36,25,0,0,0
35,44,25,0,0,0
35,40,26,0,0,0
35,73,26,4,0,0
35,49,29,0,0,0
35,22,32,0,0,0
35,29,32,0,0,0
35,95,34,186,3,0
35,22,35,0,0,0
35,27,35,0,0,0
35,28,35,0,0,0
35,52,35,0,0,0
35,58,35,0,0,0
35,36,36,0,0,0
35,46,38,0,0,0
35,52,38,0,0,0
35,60,38,0,0,0
35,25,41,0,0,0
35,43,41,0,0,0
35,48,41,0,0,0
35,24,49,0,0,0
35,25,49,0,0,0
35,30,50,0,0,0
35,34,50,0,0,0
35,48,50,0,0,0
35,93,50,153,0,0
36,76,2,3,0,0
36,82,2,23,0,0
36,86,2,69,1,0
36,94,2,157,3,0
36,38,6,0,0,0
36,57,6,0,0,0
36,22,7,0,0,0
36,46,8,0,0,0
36,23,13,0,0,0
36,30,13,1,0,0
36,38,13,2,0,0
36,57,13,2,0,0
36,81,14,124,9,0
36,49,15,0,0,0
36,44,16,0,0,0
36,31,19,0,0,0
36,41,19,0,0,0
36,42,19,0,0,0
36,44,19,0,0,0
36,50,19,0,0,0
36,62,19,0,0,0
36,40,21,1,0,0
36,23,22,0,0,0
36,24,22,0,0,0
36,82,22,1035,6,0
36,106,22,28057,1921,0
36,32,23,0,0,0
36,52,23,0,0,0
36,62,23,0,0,0
36,66,23,1,0,0
36,75,23,35,0,0
36,23,25,0,0,0
36,38,26,0,0,0
36,39,26,0,0,0
36,43,26,0,0,0
36,92,26,217,4,0
36,50,27,0,0,0
36,74,27,18,0,0
36,80,27,36,0,0
36,29,29,0,0,0
36,33,29,0,0,0
36,47,29,0,0,0
36,50,29,0,0,0
36,46,30,0,0,0
36,52,30,0,0,0
36,31,32,0,0,0
36,37,32,0,0,0
36,40,32,0,0,0
36,51,32,0,0,0
36,77,34,5,0,0
36,31,35,0,0,0
36,36,35,0,0,0
36,40,35,0,0,0
36,44,35,0,0,0
36,46,35,0,0,0
36,22,38,0,0,0
36,22,39,0,0,0
36,61,39,1,0,0
36,27,41,0,0,0
36,30,41,0,0,0
36,42,41,0,0,0
36,58,41,0,0,0
36,75,41,9,1,0
36,23,45,0,0,0
36,28,45,0,0,0
36,36,45,0,0,0
36,42,45,0,0,0
36,43,45,0,0,0
36,44,45,0,0,0
36,59,45,0,0,0
36,29,48,0,0,0
36,39,48,0,0,0
36,52,48,0,0,0
36,59,48,0,0,0
36,52,49,0,0,0
36,56,49,0,0,0
36,29,50,0,0,0
36,47,50,0,0,0
36,62,50,0,0,0
36,73,50,2,0,0
36,103,50,270,0,0
36,107,50,296,2,0
37,77,2,6,0,0
37,78,2,6,0,0
37,81,2,20,6,0
37,22,4,0,0,0
37,30,6,0,0,0
37,49,6,0,0,0
37,52,8,0,0,0
37,24,13,1,0,0
37,43,13,2,0,0
37,50,13,2,0,0
37,52,13,2,0,0
37,59,13,2,0,0
37,27,14,0,0,0
37,40,14,0,0,0
37,43,14,0,0,0
37,57,14,0,0,0
37,40,15,0,0,0
37,45,16,0,0,0
37,51,16,0,0,0
37,38,17,0,0,0
37,25,19,0,0,0
37,28,19,0,0,0
37,43,19,0,0,0
37,59,19,0,0,0
37,67,19,0,0,0
37,77,19,31,0,0
37,22,20,0,0,0
37,46,20,0,0,0
37,52,20,0,0,0
37,61,21,1,0,0
37,25,22,0,0,0
37,55,23,0,0,0
37,60,23,0,0,0
37,24,25,0,0,0
37,30,25,0,0,0
37,36,26,0,0,0
37,42,26,0,0,0
37,38,27,0,0,0
37,57,27,0,0,0
37,75,27,18,0,0
37,94,27,284,6,0
37,35,28,0,0,0
37,32,29,0,0,0
37,42,29,0,0,0
37,44,29,0,0,0
37,48,29,0,0,0
37,83,29,102,1,0
37,32,32,0,0,0
37,59,32,0,0,0
37,61,32,0,0,0
37,30,38,0,0,0
37,60,39,0,0,0
37,23,41,0,0,0
37,34,41,0,0,0
37,45,41,0,0,0
37,76,41,10,1,0
37,103,41,730,5,0
37,41,45,0,0,0
37,50,45,0,0,0
37,53,45,0,0,0
37,83,45,76,4,0
37,30,48,0,0,0
37,45,48,0,0,0
37,32,49,0,0,0
37,66,49,0,0,0
37,75,49,33,0,0
37,76,49,47,0,0
37,82,49,381,4,0
37,28,50,0,0,0
37,39,50,0,0,0
37,46,50,0,0,0
37,55,50,0,0,0
37,58,50,0,0,0
37,80,50,22,0,0
37,105,50,282,1,0
38,83,2,37,0,0
38,37,4,0,0,0
38,29,6,0,0,0
38,80,6,362,4,0
38,30,7,0,0,0
38,60,7,0,0,0
38,30,12,0,0,0
38,41,12,0,0,0
38,52,12,0,0,0
38,56,12,0,0,0
38,26,13,1,0,0
38,58,13,2,0,0
38,82,13,1049,8,0
38,26,14,0,0,0
38,31,14,0,0,0
38,46,14,0,0,0
38,82,14,200,14,0
38,75,15,18,0,0
38,24,19,0,0,0
38,53,19,0,0,0
38,30,21,0,0,0
38,39,21,1,0,0
38,60,21,1,0,0
38,74,22,33,0,0
38,75,22,55,0,0
38,63,23,0,0,0
38,79,23,89,0,0
38,28,25,0,0,0
38,37,26,0,0,0
38,46,26,0,0,0
38,48,26,0,0,0
38,80,26,19,0,0
38,94,26,262,5,0
38,24,27,0,0,0
38,28,27,0,0,0
38,104,27,832,14,0
38,41,29,0,0,0
38,43,29,0,0,0
38,28,32,0,0,0
38,33,32,0,0,0
38,63,34,0,0,0
38,106,34,365,9,0
38,26,35,0,0,0
38,32,35,0,0,0
38,43,35,0,0,0
38,29,38,0,0,0
38,59,38,0,0,0
38,30,39,0,0,0
38,39,39,0,0,0
38,40,39,0,0,0
38,31,41,0,0,0
38,47,41,0,0,0
38,45,42,0,0,0
38,42,44,0,0,0
38,27,45,0,0,0
38,82,45,53,2,0
38,84,45,95,6,0
38,27,48,0,0,0
38,28,48,0,0,0
38,23,50,0,0,0
38,31,50,0,0,0
39,84,2,42,0,0
39,85,2,59,1,0
39,95,2,171,5,0
39,96,2,185,7,0
39,102,2,258,8,0
39,28,6,0,0,0
39,40,7,0,0,0
39,61,7,0,0,0
39,22,8,0,0,0
39,29,12,0,0,0
39,37,12,0,0,0
39,40,12,0,0,0
39,42,12,0,0,0
39,48,12,0,0,0
39,31,13,2,0,0
39,42,13,2,0,0
39,46,13,2,0,0
39,81,13,752,6,0
39,25,14,0,0,0
39,32,14,0,0,0
39,32,15,0,0,0
39,56,15,0,0,0
39,57,16,0,0,0
39,52,17,0,0,0
39,23,19,0,0,0
39,45,21,1,0,0
39,35,22,0,0,0
39,56,22,0,0,0
39,66,22,0,0,0
39,83,22,1328,14,0
39,105,22,27001,1768,0
39,64,23,0,0,0
39,65,23,0,0,0
39,77,23,60,0,0
39,82,23,169,1,0
39,25,25,0,0,0
39,38,25,0,0,0
39,43,25,0,0,0
39,51,25,0,0,0
39,57,25,0,0,0
39,45,26,0,0,0
39,47,26,0,0,0
39,51,26,0,0,0
39,78,26,12,0,0
39,107,26,413,9,0
39,37,27,0,0,0
39,28,29,0,0,0
39,31,29,0,0,0
39,36,29,0,0,0
39,53,29,0,0,0
39,59,29,0,0,0
39,22,30,0,0,0
39,38,32,0,0,0
39,44,32,0,0,0
39,47,32,0,0,0
39,54,34,0,0,0
39,59,34,0,0,0
39,82,34,30,0,0
39,28,38,0,0,0
39,39,38,0,0,0
39,51,39,0,0,0
39,55,41,0,0,0
39,26,45,0,0,0
39,34,45,0,0,0
39,35,45,0,0,0
39,76,45,8,0,0
39,52,46,0,0,0
39,64,49,0,0,0
39,104,49,3427,144,0
39,45,50,0,0,0
39,53,50,0,0,0
39,54,50,0,0,0
39,106,50,288,2,0
40,79,2,10,1,0
40,80,2,16,4,0
40,112,2,330,9,0
40,113,2,336,9,0
40,55,6,0,0,0
40,29,7,0,0,0
40,31,7,0,0,0
40,32,7,0,0,0
40,39,7,0,0,0
40,45,7,0,0,0
40,43,12,0,0,0
40,46,12,0,0,0
40,47,12,0,0,0
40,32,13,2,0,0
40,60,13,2,0,0
40,42,14,0,0,0
40,50,14,0,0,0
40,46,15,0,0,0
40,82,15,90,0,0
40,104,15,1710,41,0
40,105,15,1898,43,0
40,29,16,0,0,0
40,75,16,8,1,0
40,29,17,0,0,0
40,35,19,0,0,0
40,72,19,1,0,0
40,101,19,585,17,0
40,23,20,0,0,0
40,29,21,0,0,0
40,64,22,0,0,0
40,76,22,54,0,0
40,107,22,29260,2093,0
40,113,22,33961,2815,0
40,54,23,0,0,0
40,78,23,77,0,0
40,95,23,863,24,0
40,77,26,9,0,0
40,29,27,0,0,0
40,30,27,0,0,0
40,23,29,0,0,0
40,77,29,26,0,0
40,23,32,0,0,0
40,27,32,0,0,0
40,42,32,0,0,0
40,43,32,0,0,0
40,83,32,20911,192,0
40,52,34,0,0,0
40,70,34,0,0,0
40,100,34,269,5,0
40,27,38,0,0,0
40,32,38,0,0,0
40,32,39,0,0,0
40,45,39,0,0,0
40,22,41,0,0,0
40,26,41,0,0,0
40,46,41,0,0,0
40,73,41,9,1,0
40,106,41,1168,5,0
40,50,44,0,0,0
40,51,44,0,0,0
40,25,45,0,0,0
40,74,47,642,40,0
40,63,49,0,0,0
40,78,49,106,0,0
40,80,49,206,3,0
40,22,50,0,0,0
40,27,50,0,0,0
41,103,2,273,8,0
41,119,2,352,9,0
41,31,6,0,0,0
41,105,6,7290,329,0
41,23,7,0,0,0
41,47,7,0,0,0
41,22,12,0,0,0
41,23,12,0,0,0
41,26,12,0,0,0
41,28,12,0,0,0
41,93,12,889,9,0
41,24,14,0,0,0
41,41,14,0,0,0
41,48,15,0,0,0
41,52,15,0,0,0
41,81,15,68,0,0
41,106,15,1994,53,0
41,28,16,0,0,0
41,22,17,0,0,0
41,39,17,0,0,0
41,27,19,0,0,0
41,34,19,0,0,0
41,66,19,0,0,0
41,75,19,4,0,0
41,78,19,42,0,0
41,30,20,0,0,0
41,31,21,0,0,0
41,33,21,1,0,0
41,82,21,645,5,0
41,83,21,776,9,0
41,91,22,7613,259,0
41,33,23,0,0,0
41,53,23,0,0,0
41,71,23,3,0,0
41,75,25,6,0,0
41,57,26,0,0,0
41,95,26,281,5,0
41,23,27,0,0,0
41,41,27,0,0,0
41,43,27,0,0,0
41,45,27,0,0,0
41,58,27,0,0,0
41,25,29,0,0,0
41,76,29,17,0,0
41,30,30,0,0,0
41,60,30,0,0,0
41,41,32,0,0,0
41,48,32,0,0,0
41,82,32,15832,139,0
41,52,33,0,0,0
41,61,34,0,0,0
41,62,34,0,0,0
41,65,34,0,0,0
41,96,34,207,3,0
41,107,34,393,9,0
41,42,35,0,0,0
41,57,35,0,0,0
41,29,36,0,0,0
41,30,36,0,0,0
41,37,36,0,0,0
41,44,36,0,0,0
41,35,37,0,0,0
41,31,38,0,0,0
41,40,38,0,0,0
41,45,38,0,0,0
41,51,38,0,0,0
41,29,39,0,0,0
41,37,39,0,0,0
41,47,39,0,0,0
41,82,39,83,0,0
41,59,41,0,0,0
41,41,44,0,0,0
41,24,45,0,0,0
41,57,45,0,0,0
41,58,45,0,0,0
41,77,45,12,0,0
41,35,47,1,0,0
41,26,48,0,0,0
41,46,48,0,0,0
41,34,49,0,0,0
41,65,49,0,0,0
41,79,49,155,2,0
41,83,49,410,5,0
41,24,50,0,0,0
41,25,50,0,0,0
41,26,50,0,0,0
41,74,50,3,0,0
42,104,2,278,8,0
42,111,2,322,9,0
42,114,2,338,9,0
42,115,2,340,9,0
42,118,2,346,9,0
42,120,2,356,9,0
42,121,2,356,9,0
42,45,4,0,0,0
42,23,6,0,0,0
42,74,6,101,1,0
42,33,7,0,0,0
42,37,7,0,0,0
42,51,7,0,0,0
42,23,8,0,0,0
42,25,12,0,0,0
42,27,12,0,0,0
42,31,12,0,0,0
42,44,12,0,0,0
42,57,12,0,0,0
42,62,12,0,0,0
42,40,13,2,0,0
42,56,13,2,0,0
42,75,13,92,0,0
42,76,13,104,0,0
42,23,14,0,0,0
42,47,14,0,0,0
42,56,14,0,0,0
42,83,14,258,19,0
42,34,15,0,0,0
42,47,15,0,0,0
42,74,15,18,0,0
42,43,16,0,0,0
42,74,16,6,1,0
42,60,17,0,0,0
42,26,19,0,0,0
42,58,19,0,0,0
42,84,19,118,0,0
42,102,19,615,19,0
42,32,21,1,0,0
42,44,21,1,0,0
42,47,21,1,0,0
42,51,21,1,0,0
42,33,22,0,0,0
42,53,22,0,0,0
42,65,22,0,0,0
42,71,22,2,0,0
42,77,22,65,0,0
42,78,22,80,1,0
42,101,22,22781,1280,0
42,108,22,30020,2227,0
42,61,23,0,0,0
42,72,23,12,0,0
42,31,25,0,0,0
42,39,25,0,0,0
42,52,25,0,0,0
42,27,26,0,0,0
42,69,26,0,0,0
42,72,26,0,0,0
42,22,27,0,0,0
42,25,27,0,0,0
42,27,27,0,0,0
42,31,27,0,0,0
42,42,27,0,0,0
42,49,27,0,0,0
42,56,27,0,0,0
42,76,27,18,0,0
42,34,29,0,0,0
42,35,29,0,0,0
42,90,29,313,3,0
42,39,30,0,0,0
42,26,32,0,0,0
42,53,32,0,0,0
42,58,32,0,0,0
42,67,32,77,0,0
42,53,34,0,0,0
42,47,35,0,0,0
42,81,35,247,3,0
42,22,36,0,0,0
42,23,38,0,0,0
42,44,38,0,0,0
42,47,38,0,0,0
42,31,39,0,0,0
42,33,39,0,0,0
42,44,39,0,0,0
42,83,39,106,0,0
42,86,41,46,1,0
42,52,42,0,0,0
42,29,44,0,0,0
42,30,44,0,0,0
42,31,44,0,0,0
42,37,44,0,0,0
42,56,44,0,0,0
42,67,45,0,0,0
42,22,46,0,0,0
42,22,48,0,0,0
42,71,49,3,0,0
42,73,49,19,0,0
42,107,49,3874,197,0
42,59,50,0,0,0
42,63,50,0,0,0
42,87,50,73,0,0
42,88,50,84,0,0
43,105,2,286,9,0
43,116,2,340,9,0
43,23,4,0,0,0
43,30,4,0,0,0
43,22,6,0,0,0
43,27,6,0,0,0
43,40,6,0,0,0
43,28,7,0,0,0
43,44,7,0,0,0
43,83,7,415,10,0
43,30,8,0,0,0
43,24,12,0,0,0
43,45,12,0,0,0
43,53,12,0,0,0
43,86,12,189,3,0
43,41,13,2,0,0
43,47,13,2,0,0
43,83,13,1285,11,0
43,48,14,0,0,0
43,106,14,8941,515,0
43,76,15,23,0,0
43,107,15,2141,60,0
43,24,16,0,0,0
43,30,16,0,0,0
43,37,16,0,0,0
43,42,16,0,0,0
43,50,16,0,0,0
43,28,17,0,0,0
43,30,17,0,0,0
43,51,17,0,0,0
43,58,17,0,0,0
43,59,17,0,0,0
43,79,19,51,0,0
43,90,19,275,3,0
43,91,19,275,5,0
43,92,19,344,7,0
43,60,20,0,0,0
43,28,21,0,0,0
43,37,21,1,0,0
43,43,21,1,0,0
43,34,22,0,0,0
43,63,22,0,0,0
43,67,22,0,0,0
43,84,22,1790,23,0
43,83,23,235,1,0
43,94,23,788,22,0
43,100,23,1245,50,0
43,107,23,1909,94,0
43,42,25,0,0,0
43,30,26,0,0,0
43,62,26,0,0,0
43,105,26,331,6,0
43,106,26,331,6,0
43,24,29,0,0,0
43,27,29,0,0,0
43,67,29,2,0,0
43,84,29,108,1,0
43,85,29,137,1,0
43,29,30,0,0,0
43,43,31,0,0,0
43,36,32,0,0,0
43,50,32,0,0,0
43,68,34,0,0,0
43,72,34,1,0,0
43,85,34,45,0,0
43,23,35,0,0,0
43,41,35,0,0,0
43,82,35,351,3,0
43,42,36,0,0,0
43,43,36,0,0,0
43,34,37,0,0,0
43,26,38,0,0,0
43,37,38,0,0,0
43,28,39,0,0,0
43,49,39,0,0,0
43,59,39,0,0,0
43,62,41,0,0,0
43,70,41,5,1,0
43,79,41,14,1,0
43,93,41,165,2,0
43,107,41,1311,6,0
43,22,42,0,0,0
43,22,44,0,0,0
43,24,44,0,0,0
43,25,44,0,0,0
43,43,44,0,0,0
43,49,44,0,0,0
43,62,45,0,0,0
43,75,45,4,0,0
43,107,45,768,34,0
43,108,45,779,34,0
43,46,46,0,0,0
43,34,47,1,0,0
43,31,48,0,0,0
43,32,48,0,0,0
43,51,48,0,0,0
43,53,49,0,0,0
43,55,49,0,0,0
43,77,49,72,0,0
43,79,50,18,0,0
44,107,2,301,9,0
44,110,2,320,9,0
44,117,2,342,9,0
44,122,2,365,9,0
44,24,4,0,0,0
44,29,4,0,0,0
44,43,4,0,0,0
44,44,4,0,0,0
44,24,6,0,0,0
44,48,6,0,0,0
44,58,6,0,0,0
44,88,6,2061,44,0
44,41,7,0,0,0
44,43,7,0,0,0
44,59,7,0,0,0
44,29,8,0,0,0
44,39,8,0,0,0
44,60,8,0,0,0
44,38,12,0,0,0
44,39,12,0,0,0
44,61,12,0,0,0
44,74,12,4,0,0
44,87,12,234,4,0
44,94,12,1011,10,0
44,48,13,2,0,0
44,74,13,63,0,0
44,76,14,30,2,0
44,41,16,0,0,0
44,56,16,0,0,0
44,104,16,1375,62,0
44,37,17,0,0,0
44,75,17,21,1,0
44,54,19,0,0,0
44,65,19,0,0,0
44,71,19,0,0,0
44,73,19,4,0,0
44,74,19,4,0,0
44,85,19,142,0,0
44,108,19,827,29,0
44,29,20,0,0,0
44,39,20,0,0,0
44,23,21,0,0,0
44,49,21,1,0,0
44,53,21,1,0,0
44,76,21,197,0,0
44,91,21,6620,89,0
44,61,22,0,0,0
44,114,22,35288,2979,0
44,85,23,286,1,0
44,86,23,344,2,0
44,23,26,0,0,0
44,26,26,0,0,0
44,28,26,0,0,0
44,29,26,0,0,0
44,55,26,0,0,0
44,61,26,0,0,0
44,85,26,65,0,0
44,86,26,89,0,0
44,26,29,0,0,0
44,82,29,78,0,0
44,32,30,0,0,0
44,33,30,0,0,0
44,61,30,0,0,0
44,49,32,0,0,0
